name,Angle,e,e
/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/center_2018_04_14_11_31_02_816.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/left_2018_04_14_11_31_02_816.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/right_2018_04_14_11_31_02_816.jpg,-0.357399,0,0,21.36972
/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/center_2018_04_14_11_31_02_889.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/left_2018_04_14_11_31_02_889.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/right_2018_04_14_11_31_02_889.jpg,-0.1162169,0,0,21.20708
/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/center_2018_04_14_11_31_02_962.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/left_2018_04_14_11_31_02_962.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/right_2018_04_14_11_31_02_962.jpg,-0.1061226,0,0,21.03059
/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/center_2018_04_14_11_31_03_034.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/left_2018_04_14_11_31_03_034.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/right_2018_04_14_11_31_03_034.jpg,-0.2561226,0,0,20.89781
/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/center_2018_04_14_11_31_03_107.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/left_2018_04_14_11_31_03_107.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/right_2018_04_14_11_31_03_107.jpg,-0.4561226,0,0,20.66549
/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/center_2018_04_14_11_31_03_175.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/left_2018_04_14_11_31_03_175.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/right_2018_04_14_11_31_03_175.jpg,-0.3622627,0,0,20.50292
/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/center_2018_04_14_11_31_03_250.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/left_2018_04_14_11_31_03_250.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/right_2018_04_14_11_31_03_250.jpg,-0.1170423,0,0,20.34654
/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/center_2018_04_14_11_31_03_319.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/left_2018_04_14_11_31_03_319.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/right_2018_04_14_11_31_03_319.jpg,0,0.09307194,0,20.1935
/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/center_2018_04_14_11_31_03_391.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/left_2018_04_14_11_31_03_391.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/right_2018_04_14_11_31_03_391.jpg,0,0.28332,0,20.19496
/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/center_2018_04_14_11_31_03_460.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/left_2018_04_14_11_31_03_460.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/right_2018_04_14_11_31_03_460.jpg,0,0.3315661,0,20.38045
/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/center_2018_04_14_11_31_03_528.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/left_2018_04_14_11_31_03_528.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/right_2018_04_14_11_31_03_528.jpg,-0.05,0.1512272,0,20.47315
/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/center_2018_04_14_11_31_03_600.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/left_2018_04_14_11_31_03_600.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/right_2018_04_14_11_31_03_600.jpg,-0.25,0,0,20.34568
/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/center_2018_04_14_11_31_03_673.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/left_2018_04_14_11_31_03_673.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/right_2018_04_14_11_31_03_673.jpg,-0.3059077,0,0,20.03381
/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/center_2018_04_14_11_31_03_746.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/left_2018_04_14_11_31_03_746.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/right_2018_04_14_11_31_03_746.jpg,-0.06461763,0,0,19.79184
/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/center_2018_04_14_11_31_03_814.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/left_2018_04_14_11_31_03_814.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/right_2018_04_14_11_31_03_814.jpg,0,0,0,19.98893
/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/center_2018_04_14_11_31_03_882.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/left_2018_04_14_11_31_03_882.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/right_2018_04_14_11_31_03_882.jpg,-0.2,0,0,19.83024
/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/center_2018_04_14_11_31_03_956.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/left_2018_04_14_11_31_03_956.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/right_2018_04_14_11_31_03_956.jpg,-0.35,0,0,19.32562
/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/center_2018_04_14_11_31_04_024.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/left_2018_04_14_11_31_04_024.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/right_2018_04_14_11_31_04_024.jpg,-0.4005239,0,0,19.07108
/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/center_2018_04_14_11_31_04_092.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/left_2018_04_14_11_31_04_092.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/right_2018_04_14_11_31_04_092.jpg,-0.2394655,0,0,19.35391
/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/center_2018_04_14_11_31_04_163.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/left_2018_04_14_11_31_04_163.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/right_2018_04_14_11_31_04_163.jpg,-0.2006193,0,0,19.21255
/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/center_2018_04_14_11_31_04_233.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/left_2018_04_14_11_31_04_233.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/right_2018_04_14_11_31_04_233.jpg,-0.3506193,0,0,18.64026
/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/center_2018_04_14_11_31_04_304.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/left_2018_04_14_11_31_04_304.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/right_2018_04_14_11_31_04_304.jpg,-0.3595669,0.09448814,0,18.44847
/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/center_2018_04_14_11_31_04_377.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/left_2018_04_14_11_31_04_377.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/right_2018_04_14_11_31_04_377.jpg,-0.1400814,0.3139737,0,18.54689
/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/center_2018_04_14_11_31_04_445.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/left_2018_04_14_11_31_04_445.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/right_2018_04_14_11_31_04_445.jpg,0,0.5158439,0,19.07494
/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/center_2018_04_14_11_31_04_512.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/left_2018_04_14_11_31_04_512.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/right_2018_04_14_11_31_04_512.jpg,0,0.6933603,0,19.10532
/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/center_2018_04_14_11_31_04_580.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/left_2018_04_14_11_31_04_580.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/right_2018_04_14_11_31_04_580.jpg,0,0.922941,0,19.79477
/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/center_2018_04_14_11_31_04_654.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/left_2018_04_14_11_31_04_654.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/right_2018_04_14_11_31_04_654.jpg,0,1,0,20.53067
/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/center_2018_04_14_11_31_04_728.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/left_2018_04_14_11_31_04_728.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/right_2018_04_14_11_31_04_728.jpg,-0.05,1,0,21.31575
/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/center_2018_04_14_11_31_04_801.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/left_2018_04_14_11_31_04_801.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/right_2018_04_14_11_31_04_801.jpg,-0.09776688,1,0,22.08499
/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/center_2018_04_14_11_31_04_874.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/left_2018_04_14_11_31_04_874.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/right_2018_04_14_11_31_04_874.jpg,0,1,0,22.64237
/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/center_2018_04_14_11_31_04_947.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/left_2018_04_14_11_31_04_947.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/right_2018_04_14_11_31_04_947.jpg,0,1,0,23.43467
/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/center_2018_04_14_11_31_05_021.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/left_2018_04_14_11_31_05_021.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/right_2018_04_14_11_31_05_021.jpg,-0.05,1,0,24.21704
/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/center_2018_04_14_11_31_05_093.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/left_2018_04_14_11_31_05_093.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/right_2018_04_14_11_31_05_093.jpg,-0.2,1,0,24.78436
/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/center_2018_04_14_11_31_05_165.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/left_2018_04_14_11_31_05_165.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/right_2018_04_14_11_31_05_165.jpg,-0.2207901,1,0,25.50539
/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/center_2018_04_14_11_31_05_237.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/left_2018_04_14_11_31_05_237.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/right_2018_04_14_11_31_05_237.jpg,0,1,0,26.2654
/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/center_2018_04_14_11_31_05_306.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/left_2018_04_14_11_31_05_306.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/right_2018_04_14_11_31_05_306.jpg,0,1,0,26.82988
/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/center_2018_04_14_11_31_05_376.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/left_2018_04_14_11_31_05_376.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/right_2018_04_14_11_31_05_376.jpg,-0.05,1,0,27.39323
/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/center_2018_04_14_11_31_05_446.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/left_2018_04_14_11_31_05_446.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/right_2018_04_14_11_31_05_446.jpg,-0.25,1,0,28.11601
/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/center_2018_04_14_11_31_05_516.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/left_2018_04_14_11_31_05_516.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/right_2018_04_14_11_31_05_516.jpg,-0.3718857,1,0,28.60881
/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/center_2018_04_14_11_31_05_587.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/left_2018_04_14_11_31_05_587.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/right_2018_04_14_11_31_05_587.jpg,-0.1354558,1,0,29.33308
/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/center_2018_04_14_11_31_05_658.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/left_2018_04_14_11_31_05_658.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/right_2018_04_14_11_31_05_658.jpg,0,1,0,30.05895
/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/center_2018_04_14_11_31_05_732.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/left_2018_04_14_11_31_05_732.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/right_2018_04_14_11_31_05_732.jpg,-0.15,1,0,30.18808
/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/center_2018_04_14_11_31_05_806.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/left_2018_04_14_11_31_05_806.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/right_2018_04_14_11_31_05_806.jpg,-0.35,1,0,30.16901
/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/center_2018_04_14_11_31_05_875.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/left_2018_04_14_11_31_05_875.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/right_2018_04_14_11_31_05_875.jpg,-0.5393858,1,0,30.14215
/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/center_2018_04_14_11_31_05_947.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/left_2018_04_14_11_31_05_947.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/right_2018_04_14_11_31_05_947.jpg,-0.3217421,1,0,30.1887
/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/center_2018_04_14_11_31_06_020.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/left_2018_04_14_11_31_06_020.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/right_2018_04_14_11_31_06_020.jpg,-0.07664466,1,0,30.19111
/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/center_2018_04_14_11_31_06_093.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/left_2018_04_14_11_31_06_093.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/right_2018_04_14_11_31_06_093.jpg,0,1,0,30.18741
/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/center_2018_04_14_11_31_06_161.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/left_2018_04_14_11_31_06_161.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/right_2018_04_14_11_31_06_161.jpg,0,1,0,30.18985
/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/center_2018_04_14_11_31_06_230.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/left_2018_04_14_11_31_06_230.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/right_2018_04_14_11_31_06_230.jpg,0,1,0,30.19024
/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/center_2018_04_14_11_31_06_298.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/left_2018_04_14_11_31_06_298.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/right_2018_04_14_11_31_06_298.jpg,0,1,0,30.19028
/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/center_2018_04_14_11_31_06_365.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/left_2018_04_14_11_31_06_365.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/right_2018_04_14_11_31_06_365.jpg,0,1,0,30.19033
/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/center_2018_04_14_11_31_06_434.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/left_2018_04_14_11_31_06_434.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/right_2018_04_14_11_31_06_434.jpg,0,1,0,30.19025
/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/center_2018_04_14_11_31_06_504.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/left_2018_04_14_11_31_06_504.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/right_2018_04_14_11_31_06_504.jpg,0,1,0,30.19021
/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/center_2018_04_14_11_31_06_574.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/left_2018_04_14_11_31_06_574.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/right_2018_04_14_11_31_06_574.jpg,0,1,0,30.1903
/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/center_2018_04_14_11_31_06_644.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/left_2018_04_14_11_31_06_644.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/right_2018_04_14_11_31_06_644.jpg,0,1,0,30.19029
/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/center_2018_04_14_11_31_06_713.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/left_2018_04_14_11_31_06_713.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/right_2018_04_14_11_31_06_713.jpg,-0.05,1,0,30.18878
/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/center_2018_04_14_11_31_06_782.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/left_2018_04_14_11_31_06_782.jpg,/home/david/Documents/SELF DRIVING CAR ND/TERM1/simulator/CarND-Behavioral-Cloning-P3/data/IMG/right_2018_04_14_11_31_06_782.jpg,-0.25,1,0,30.17467
